key,value
8178,5
2414,3
3190,13
1491,11
2645,13
3307,13
2978,3
9219,11
4194,9
2806,14
2009,14
8523,12
4093,8
3538,5
3146,5
7949,8
287,1
6622,8
3906,8
7715,5
7813,10
691,3
80,2
6934,12
9916,10
509,8
8795,13
9860,3
4075,15
5670,10
912,9
7516,12
518,12
6397,7
5076,14
1582,15
8068,5
8289,8
1165,14
7487,6
318,10
7175,6
2236,3
6729,2
9571,8
3441,7
7088,4
8229,11
4404,5
8001,15
6539,10
9319,13
7400,6
53,14
9737,15
9687,12
8147,11
4784,8
2692,14
5622,10
2321,13
6673,8
946,1
554,5
437,2
4928,10
2949,10
2254,12
8222,11
744,1
2236,11
2319,1
9610,15
2725,5
1418,12
8648,4
3425,7
5821,3
487,2
515,7
6443,5
6013,11
9576,4
1340,11
3710,11
4407,8
8391,8
3413,7
4301,1
7223,14
4106,10
4008,15
6088,3
6879,8
1041,11
1850,15
9161,10
5304,6
8844,11
406,13
1052,2
5971,14
8627,5
2799,13
9044,3
9454,1
3865,5
5096,10
8395,8
1325,5
8277,9
8437,9
1890,4
8750,6
9948,15
135,15
8317,13
1668,2
8679,10
2253,12
8692,3
1466,6
9741,11
2334,6
4701,3
2560,6
9534,14
1764,11
5275,7
7635,6
1268,11
6879,2
9424,9
941,11
1700,2
2461,6
5605,14
275,11
2137,5
3713,11
7795,10
5034,9
973,13
7987,3
5205,15
3954,2
5405,15
4315,5
4752,13
7706,5
4885,12
5157,12
9094,10
8240,11
2211,5
1083,3
9675,2
8693,9
8969,12
8107,3
4190,15
4545,10
7186,14
391,5
2499,10
4371,9
6396,14
8831,2
1967,6
5792,11
7798,5
4483,4
9352,9
9145,15
3726,3
8502,3
1538,12
9752,3
7151,3
493,9
3065,14
3447,5
9124,6
5374,2
8350,12
9106,8
3548,15
7620,10
5221,6
3813,10
9254,12
9082,3
5208,9
5506,5
8317,15
4809,12
4219,6
1608,6
4813,2
7239,13
575,10
1427,15
8974,4
1715,10
9291,3
8659,2
985,2
2467,5
2336,4
4388,2
5669,2
8444,2
2050,15
9321,14
6934,1
5309,3
8291,2
9971,11
3947,10
2044,12
1999,9
3622,9
6111,15
6101,7
5259,14
3178,3
2408,8
148,12
6215,1
5397,13
6208,7
5354,6
9979,9
8021,7
9893,11
4227,7
6100,1
4194,11
6344,14
9719,8
9174,4
9517,8
5467,15
7960,7
216,6
8196,4
8621,13
2882,8
9362,9
9246,12
1506,4
8292,9
301,9
7630,13
8751,7
5778,3
7782,6
1870,3
3911,9
1460,11
2901,6
2479,9
3743,13
5370,11
3514,9
2040,4
163,12
1340,13
9864,11
360,12
843,5
8176,4
3831,8
4652,2
2917,9
1535,14
1829,5
1092,4
5178,12
7250,10
169,2
4282,1
5335,1
8892,15
3188,1
3144,9
816,15
4629,9
5989,9
8046,11
395,9
3483,8
7665,1
8335,1
708,10
6660,12
3207,3
3706,12
4859,3
2281,6
4933,10
3,15
959,13
8427,7
5098,12
2707,13
6922,8
7250,15
6805,2
3077,6
1045,13
2502,12
679,5
5331,7
6353,3
3262,4
7023,1
558,1
9171,1
7084,6
5694,1
6171,1
4384,6
6160,10
4818,3
9160,13
5321,2
4132,15
5640,15
8657,7
577,13
560,4
8866,11
1520,9
7752,1
561,1
9176,13
5101,1
2564,5
8350,6
6161,12
3304,2
3975,7
8869,7
7462,10
5630,3
8060,8
7757,15
2151,7
6958,15
8494,10
6637,10
8717,10
5266,10
5628,1
1095,3
2908,2
9958,9
2557,7
985,15
3134,4
8248,1
9410,14
2476,13
4389,15
9029,1
5665,3
5260,5
8610,12
4097,14
2506,8
52,10
7594,11
5926,6
87,14
1610,11
7653,15
5329,9
4,10
6723,10
5063,4
1470,12
2752,10
9968,6
3079,12
211,11
4811,11
662,6
1751,2
2814,9
2476,6
365,15
9660,4
1682,7
1780,2
9325,10
1582,14
8214,13
7491,6
4625,1
7271,1
9885,12
2561,5
2053,10
6360,8
9172,8
2617,14
7487,4
2685,6
3481,9
9265,2
8016,8
5398,8
9016,15
6233,8
8975,15
1740,10
1498,12
4515,13
6969,8
4625,3
2233,13
1900,8
2101,8
5331,2
1348,2
4582,6
8307,10
5585,15
8039,6
2753,11
7560,4
1566,3
1851,1
1641,4
9748,3
2275,9
7522,8
7897,11
2326,2
1572,3
583,15
4532,11
9147,14
965,15
3710,3
2852,11
6998,3
754,7
5121,12
3970,8
4794,5
1483,2
3982,8
1419,2
2365,7
9185,14
9609,9
5212,8
387,3
1862,8
7596,8
5200,15
4902,6
6570,10
9615,11
7633,8
5141,11
3629,11
1077,14
1884,10
3057,14
8177,13
5633,2
2596,7
5279,1
2944,15
44,6
4180,2
9854,10
5535,13
9293,11
8972,3
2818,13
9227,4
470,13
9879,5
9715,9
3837,15
3447,7
8550,3
5679,1
7067,4
8504,15
5562,14
3796,11
2017,15
2568,6
8502,7
32,13
8084,4
8544,9
9907,11
3441,1
5469,6
9005,12
4180,1
5681,5
1153,3
9999,11
103,15
1489,10
2629,14
7896,4
4631,2
8681,3
2813,10
5950,3
1534,15
6896,11
75,2
7381,8
4756,8
8694,1
9167,15
486,12
5524,10
2793,5
7615,7
6796,3
1306,13
8693,3
7886,7
7114,7
5119,10
7749,10
4083,8
91,3
9189,3
7699,5
4247,11
471,4
1767,6
2945,13
358,3
9766,8
7865,13
7141,9
2154,7
1265,14
4027,12
9011,5
1901,7
8990,3
1204,3
7676,12
4321,10
6846,2
3527,4
4831,3
5130,9
7846,14
625,8
4631,1
3868,13
2446,7
9234,11
6976,9
2076,4
3338,4
5352,3
4992,11
824,12
1206,8
8018,5
8626,14
1685,13
6350,6
6566,1
9490,13
4219,9
7470,10
9904,9
3805,4
309,10
812,7
2032,15
2757,10
3310,13
328,4
7398,4
8901,10
8113,7
4123,5
2644,9
4261,13
3772,9
8714,13
1193,5
3907,9
5918,5
1948,7
5981,5
8290,8
1494,8
6348,10
4017,11
3388,10
3117,4
4245,15
1453,15
1088,15
6330,15
7381,7
9071,5
9103,8
5079,9
9757,6
9270,1
5103,7
913,14
5860,9
3120,2
956,6
8884,12
2670,6
9151,7
6180,15
3678,12
2128,12
6558,5
8697,13
4597,2
2761,9
1586,3
6263,15
1210,2
7525,9
9211,14
2146,10
9232,5
7077,10
4296,10
1826,4
8876,14
811,7
3166,11
9542,10
565,1
6561,15
6103,10
9385,11
4541,10
2139,5
1767,1
4231,15
7496,10
22,15
4999,1
8365,11
9227,11
5409,1
9182,8
8812,15
9819,14
1787,10
633,12
5050,7
1515,6
6062,7
286,15
1582,12
1532,15
8997,2
6576,1
6326,11
8608,13
5915,13
1858,10
9266,15
4578,15
7174,15
110,8
6651,1
8850,11
6783,10
1095,12
9414,7
5066,15
2197,3
3385,9
797,10
2519,9
7846,6
7671,15
6777,3
2092,11
4527,11
5324,12
6435,6
7372,2
1120,4
354,6
1145,13
1299,15
7875,1
6741,3
7572,1
4299,9
1488,10
2558,10
3191,7
4685,10
4110,6
5993,7
8466,2
4081,2
2376,7
3217,5
4271,10
834,15
8325,10
9265,2
2441,4
1718,9
1557,14
1701,3
1210,15
4763,3
3102,10
5314,12
4974,4
7874,1
9977,9
153,5
4608,10
5219,3
3060,4
8339,9
6205,2
5009,7
4121,1
9660,2
7233,9
6021,7
4040,9
3864,2
6588,14
8738,9
8869,15
3064,5
3182,15
2971,4
2312,6
6541,10
2419,1
5440,6
4945,11
9542,15
7333,6
20,5
9641,14
3141,3
1952,4
3699,10
6498,8
9951,11
4079,15
5009,14
2293,9
2210,11
2273,13
6035,13
4963,2
2483,6
5147,5
4965,6
1756,3
716,5
7622,9
3274,6
1375,11
2011,4
4956,9
4227,13
3507,13
7557,14
5591,9
6523,9
4595,9
5932,9
411,11
5706,5
93,6
6570,13
997,8
4456,15
3865,15
1003,10
2165,4
2582,10
6632,10
319,4
7979,7
5117,13
2464,8
5716,4
1319,9
2969,15
1495,1
8644,8
4442,13
5040,9
5011,15
4628,8
7395,5
8672,12
7586,14
6592,1
5975,12
5488,7
5037,6
7324,9
1885,7
4184,1
8913,15
4286,7
229,11
7564,12
3560,6
2787,8
5399,14
3514,14
2656,14
4144,8
134,10
9728,4
2056,10
3361,15
4567,4
6378,5
3175,7
7560,9
1606,6
2361,10
2181,9
2095,1
2507,8
8419,2
6640,10
7015,11
2584,2
5026,2
1609,13
4360,9
402,4
6445,15
277,12
7775,3
616,13
5307,2
2149,9
3719,15
1623,8
2161,2
9152,15
5459,7
8519,10
1107,6
8174,5
4028,3
6301,12
1387,9
2609,12
3452,5
1973,12
6481,5
8195,11
2460,1
7673,11
1611,14
4529,1
8644,15
2927,12
5014,7
853,9
2378,7
3286,1
8730,3
9154,15
6582,11
4656,1
7644,5
3197,6
7593,13
6869,14
1006,12
6939,12
2257,15
1958,2
4608,6
7005,8
6185,4
234,11
466,15
277,9
4792,3
4199,10
7420,13
4793,14
8110,14
3633,10
3251,11
7036,6
9504,14
319,7
8559,13
395,14
638,13
9792,4
7879,7
1885,11
1874,4
3589,8
7325,4
9994,11
1147,4
5883,6
8881,2
5356,15
1992,4
3549,1
8164,10
3169,11
2223,12
1848,12
7303,3
603,1
663,10
7999,15
4770,5
8203,9
4438,5
5842,14
7195,15
2463,11
1205,1
7986,1
5763,3
4688,11
1854,2
8989,7
1162,7
7875,11
4209,7
8906,5
3781,13
5043,8
6667,9
9632,3
6937,9
2151,4
4237,12
1704,15
3054,3
8824,6
3898,15
8925,15
299,5
2034,9
8255,3
3868,1
3860,5
9292,3
5075,2
1701,11
4206,1
5572,5
382,6
5278,6
9656,13
1124,9
9476,2
8359,9
6190,9
5351,2
5152,15
9182,12
2287,12
8871,5
6415,10
8449,11
8445,3
3937,15
9776,7
4459,3
3306,7
2101,6
3152,5
427,14
827,1
3780,2
9186,5
140,4
1752,11
2794,3
9433,15
9982,14
2985,4
7841,7
1762,2
8688,5
1606,14
3834,1
6693,8
6936,14
8589,14
7903,5
8235,9
4249,10
8245,9
6256,4
5865,7
7509,8
2233,11
8743,4
8617,13
8167,12
8618,8
1650,5
8316,12
7382,10
4861,2
1641,14
4379,11
7547,10
3397,6
5955,10
8242,12
6029,4
4741,4
610,15
1242,13
3491,6
3608,5
4490,10
5881,1
8993,1
7865,14
4703,1
5167,12
3612,7
1417,15
1948,1
5867,8
4032,15
2758,14
7618,15
252,9
3640,1
6027,3
4367,4
6769,10
2219,5
6923,5
9928,1
1768,6
9299,7
5451,9
4053,6
837,3
3146,4
8387,10
4728,14
4312,6
3925,13
986,8
9294,4
422,1
8820,12
9504,4
7228,2
2288,6
1262,1
4966,9
9877,12
9441,8
7145,12
4944,1
8397,12
7787,3
6066,3
2672,5
7203,7
6008,4
333,3
9806,4
2603,11
6977,11
451,3
1802,7
5127,15
6418,9
1289,3
6290,14
2526,13
2565,2
5203,13
462,9
1871,4
8876,11
1543,12
682,9
1658,13
7542,2
387,2
2077,12
6114,9
5181,8
2358,13
8440,8
6522,13
5485,2
8070,4
4218,9
6799,3
4514,8
4349,13
6679,4
883,7
7890,7
1873,5
2694,7
5839,5
9215,15
36,9
8431,13
5681,4
3691,12
1479,1
1665,11
9677,6
8331,7
2506,10
6327,11
5436,1
6838,3
7090,4
4401,4
7751,5
2401,3
5985,4
6011,15
6534,15
23,8
1717,12
863,12
4437,14
7516,1
635,14
2032,10
740,8
7882,12
3354,15
6477,3
7953,4
9173,12
7965,5
1329,3
3812,15
585,4
8328,10
1296,1
8120,6
8760,12
9598,9
1542,4
5102,12
5420,4
4459,10
1776,8
4785,13
9500,7
6658,13
3337,8
5682,11
722,4
15,12
3539,14
899,11
8849,3
6121,12
4099,5
9475,14
9482,4
6347,8
4245,12
7272,15
7872,7
3069,6
833,8
5650,12
1201,12
4903,13
8825,1
4602,12
3674,10
4569,4
4880,11
6690,3
6196,4
3403,15
3356,4
2687,6
9497,13
4874,14
8546,2
4235,2
3426,3
4831,13
3167,7
9045,11
3893,12
5462,12
1893,3
2222,13
5518,2
2108,6
9361,10
6210,15
6792,3
731,3
6335,4
524,12
4919,7
8321,6
1579,10
199,6
3199,3
7703,9
6509,15
9803,8
4228,11
5509,3
8043,1
2920,8
3790,4
627,10
8986,3
9514,2
4033,15
645,7
4954,7
6995,4
9170,1
6834,5
3674,8
4081,12
8749,10
4834,4
7562,5
3835,7
7524,15
1614,8
789,11
7358,14
7344,4
2035,14
3595,5
8449,9
5107,1
7454,1
4773,1
6379,8
5837,15
8919,11
9964,15
6003,6
6031,5
5990,4
8086,11
9126,5
6291,4
149,6
5410,6
8901,13
9563,2
3915,7
9059,11
9573,15
8629,3
801,5
2581,7
5333,2
5138,3
7487,11
9303,12
1705,14
702,15
5381,8
9994,2
230,8
139,14
7930,5
7440,1
2003,7
60,6
6267,8
1892,12
9174,8
9403,8
9379,2
5839,6
6217,2
6932,4
4181,1
5560,8
1369,14
4513,2
3523,7
3528,13
6766,1
2639,6
2321,3
4698,1
6744,11
8996,5
2779,12
8507,10
2717,2
9959,12
8899,11
2742,10
479,10
6663,7
7145,15
5516,3
6570,13
2502,10
3433,4
6445,7
2233,3
1656,11
2227,6
9378,1
867,7
8591,2
3511,2
853,5
2938,4
2606,11
9576,3
1943,6
8436,2
3414,11
7840,3
2202,11
1274,2
1240,1
6281,15
3823,1
6853,9
2773,10
4628,6
5176,1
8249,6
812,9
3242,4
2248,4
2676,1
8008,10
8199,15
2805,11
5695,2
780,6
9941,8
8722,4
3895,3
9630,12
6635,15
5411,2
5516,4
5349,2
9225,1
6150,15
1997,13
9917,8
4689,5
5757,11
6336,3
5665,8
3311,4
5512,3
789,1
831,9
6757,11
1012,8
7794,7
15,8
7360,8
8691,2
1961,11
1888,12
125,3
6433,3
2227,9
4508,1
9171,2
5590,8
9049,6
5601,9
7323,15
3174,11
4838,4
9828,4
5162,7
2907,9
7737,11
5423,14
336,6
4773,14
1457,4
1479,12
6563,5
4422,5
2811,12
9916,1
9409,9
1979,6
8970,6
4739,4
1101,7
1453,15
2394,9
8188,12
2086,2
7496,12
5449,2
8649,14
450,10
9927,4
9567,6
2750,14
874,4
2144,12
8090,6
9509,10
3647,11
8008,1
2356,2
2582,2
3459,9
2066,3
3493,2
3111,14
1889,7
6957,5
7057,1
6037,6
4365,5
5924,4
9877,1
8293,4
3646,8
4638,8
5710,4
3104,7
3403,7
8758,5
362,1
2628,3
7699,13
3520,11
5235,13
4645,10
9586,6
1972,6
9724,3
9006,8
5929,1
4188,1
5109,1
5841,3
2332,3
2161,6
8125,1
4606,6
8499,12
9468,15
5279,10
5122,1
262,5
8382,1
5475,10
4790,3
5876,15
8313,12
3667,15
7086,4
5740,10
1778,13
7594,8
3736,15
1023,8
4093,5
788,8
8218,14
9626,15
6549,5
7404,1
7621,3
2050,9
4812,10
5696,9
8342,7
6301,10
1555,5
3058,15
6115,5
8566,14
7139,6
3740,13
8349,5
3850,15
586,6
3003,8
3988,15
2418,10
9221,4
4158,13
6314,1
8446,12
7429,1
9914,15
122,3
5937,12
3033,10
4880,7
718,11
8100,12
6396,4
4322,12
4054,11
1266,1
8041,7
6150,2
4069,11
269,11
1166,12
6783,5
8938,6
4824,14
6857,8
9994,13
8703,14
9995,5
3451,10
8750,8
7205,14
6142,12
1708,13
5343,9
408,1
3102,7
258,5
7626,9
9809,3
3684,14
5755,3
2017,7
8289,14
7119,8
7497,11
421,3
2927,15
4944,6
5386,12
5499,7
2581,7
4058,4
4765,10
7436,4
4201,9
1223,1
6579,2
536,11
9832,3
8245,11
4690,5
3542,11
8842,8
9602,12
4223,5
4307,8
5426,3
8568,13
1448,10
7374,4
1940,8
7139,5
8900,12
4736,13
7905,11
3873,12
9537,12
7885,14
2927,1
7413,14
3158,2
4999,15
3896,8
1245,9
6285,12
6966,15
7969,6
4724,10
3444,1
4052,2
4190,14
3420,9
3360,6
8919,10
3831,4
662,14
1449,2
9885,5
3713,12
1678,12
7653,3
1640,11
2682,15
4232,15
2679,6
9071,12
8310,4
9040,3
8712,11
3768,4
9167,7
6752,5
2148,3
9412,3
6118,15
1564,2
7662,10
4099,10
8140,3
2819,9
3133,4
6654,14
5940,5
3064,13
2062,10
2750,4
3725,9
4588,7
919,12
2781,15
7412,15
223,9
7996,9
1129,3
521,4
9928,5
5597,5
9480,4
2325,8
6968,15
4857,10
6623,15
3237,1
5826,4
4027,3
4357,2
8654,4
1962,4
8103,12
7648,2
2968,6
5768,8
146,9
8391,10
5475,5
2485,13
3849,2
9066,14
8521,1
8753,10
2066,8
9980,7
4061,13
9347,15
312,13
2993,5
5371,10
2101,8
1932,1
4740,1
8047,3
3491,12
3557,8
9027,5
8831,12
5324,11
6733,9
1025,6
1004,8
6538,9
8493,14
804,5
292,13
4882,6
2662,2
845,6
3041,12
7270,3
654,11
672,4
4001,4
2882,2
7207,9
4283,12
5302,1
4794,2
9974,1
5568,1
7887,5
7260,15
8550,5
8794,11
144,15
2539,4
3110,12
3864,13
9562,13
7091,9
8275,9
7171,9
269,5
4376,1
9277,12
5462,3
4632,8
4722,8
1656,15
1879,5
8900,14
4197,3
8988,3
9014,6
1580,15
6887,10
2696,1
9173,5
4418,2
3495,14
3413,13
9694,10
6982,2
2206,11
1673,1
5627,11
1810,14
4950,10
3669,7
9343,12
4395,8
2584,7
8671,7
9997,13
6168,10
6668,5
4119,12
6707,12
6727,6
6948,11
2324,5
5083,2
8576,13
6562,6
5790,10
7860,15
5180,2
2761,8
8206,2
7183,5
632,9
2052,9
4679,3
6953,10
8798,4
2166,2
9475,3
4425,9
5239,4
1562,12
3617,14
4312,1
7948,8
271,7
8683,9
8233,1
2054,14
4915,9
1727,10
7630,2
323,4
2786,12
302,6
2267,6
8609,12
7694,10
9205,6
1002,10
9790,11
7464,4
2153,6
1215,15
8086,5
3401,7
9631,14
8585,4
7716,4
1280,11
2590,15
3537,14
5432,1
7430,14
261,1
5685,9
5270,1
6904,7
1176,2
6482,7
2530,15
4498,15
8161,1
6451,9
8374,2
3806,11
2275,11
4103,8
5237,15
1287,1
3479,13
5825,15
3173,1
3944,6
8435,5
7008,5
5142,12
2955,15
6741,14
9137,10
2403,1
4110,1
4402,7
2028,13
4488,13
4367,4
745,3
6311,1
7840,4
9191,14
9956,5
8598,15
2654,5
1361,11
2490,6
4009,2
4734,7
9791,3
5293,5
776,2
7038,9
1643,4
3549,5
627,9
7618,6
5817,1
8068,6
5439,9
8742,9
8062,1
2108,5
3158,5
8094,8
1358,6
264,8
1255,8
1548,7
228,15
6281,5
9144,10
237,12
765,15
7481,15
790,3
9596,8
7199,9
7155,15
6301,12
7554,11
3511,10
7729,3
294,6
540,10
8304,11
4007,13
6263,5
7755,7
1740,9
4641,2
4855,6
9156,9
9838,4
4023,2
5139,2
2417,2
4866,9
6714,13
1158,15
5762,9
4586,15
5272,5
1321,12
6915,3
6347,9
1809,14
3531,14
3404,10
8634,12
51,8
3119,3
9377,6
953,9
2331,2
745,4
3645,12
2421,3
3127,9
9289,5
9549,11
4746,14
4889,1
6052,11
5204,4
2584,10
8162,9
5181,11
9044,9
1137,6
9952,11
8376,4
2423,6
1851,12
71,4
1219,2
1118,5
8309,7
1750,12
5274,14
543,7
3747,15
8944,2
4429,2
9109,1
170,8
5973,10
4570,1
5652,1
349,11
7074,13
7088,3
3893,2
787,6
1882,13
6843,4
2374,7
8509,2
7293,2
1181,8
3873,2
